product_category_name,review_score,review_comment_title,review_comment_message,review_comment_message_en,review_comment_message_en_cleaned,sentiment,compound_score,average_review_score,compound_score_avg_compound,average_sentiment
informatica_acessorios,5.0,,"produto bom , funcionou como esperado","good product, worked as expected","['good', 'product', 'worked', 'as', 'expected']",positive,0.4404,3.0396039603960396,0.17896039603960395,positive
bebes,5.0,,Entrega efetuado bem antes da data programada,Delivery well ahead of schedule,"['delivery', 'well', 'ahead', 'of', 'schedule']",positive,0.2732,2.7027027027027026,0.20621891891891891,positive
bebes,1.0,,"O produto tinha nota fiscal de todos os itens, mas há partes faltando.","The product had an invoice for all the items, but there are parts missing.","['the', 'product', 'had', 'an', 'invoice', 'for', 'all', 'the', 'items', 'but', 'there', 'are', 'parts', 'missing']",negative,-0.4215,2.7027027027027026,0.20621891891891891,positive
bebes,1.0,,Nao recebi a base do bebe conforto por que? Eu preciso comprei completo e para presente de cha de bebe. Aguardo retorno urgente. ,Why haven't I received the base for the baby carrier? I need to buy it complete and for a baby shower present. I'm looking forward to hearing from you.,"['why', 'havent', 'i', 'received', 'the', 'base', 'for', 'the', 'baby', 'carrier', 'i', 'need', 'to', 'buy', 'it', 'complete', 'and', 'for', 'a', 'baby', 'shower', 'present', 'im', 'looking', 'forward', 'to', 'hearing', 'from', 'you']",neutral,0.0,2.7027027027027026,0.20621891891891891,positive
bebes,1.0,,Preciso de uma posicao se o produto vai ser entregue ate o dia 10 ou nao .. se nao vou pedir o extorno,"I need to know if the product will be delivered by the 10th or not. If not, I'll ask for a refund.","['i', 'need', 'to', 'know', 'if', 'the', 'product', 'will', 'be', 'delivered', 'by', 'the', 'th', 'or', 'not', 'if', 'not', 'ill', 'ask', 'for', 'a', 'refund']",neutral,0.0,2.7027027027027026,0.20621891891891891,positive
bebes,1.0,,Não recebi todo os produto?,Haven't I received all the products?,"['havent', 'i', 'received', 'all', 'the', 'products']",neutral,0.0,2.7027027027027026,0.20621891891891891,positive
bebes,1.0,,Não recebi todo os produto?,Haven't I received all the products?,"['havent', 'i', 'received', 'all', 'the', 'products']",neutral,0.0,2.7027027027027026,0.20621891891891891,positive
bebes,1.0,,Não recebi todo os produto?,Haven't I received all the products?,"['havent', 'i', 'received', 'all', 'the', 'products']",neutral,0.0,2.7027027027027026,0.20621891891891891,positive
bebes,1.0,,Não recebi todo os produto?,Haven't I received all the products?,"['havent', 'i', 'received', 'all', 'the', 'products']",neutral,0.0,2.7027027027027026,0.20621891891891891,positive
bebes,1.0,,Não recebi todo os produto?,Haven't I received all the products?,"['havent', 'i', 'received', 'all', 'the', 'products']",neutral,0.0,2.7027027027027026,0.20621891891891891,positive
bebes,1.0,,Não recebi todo os produto?,Haven't I received all the products?,"['havent', 'i', 'received', 'all', 'the', 'products']",neutral,0.0,2.7027027027027026,0.20621891891891891,positive
bebes,5.0,,Excelente produto e muito rápido na entrega.,Excellent product and very fast delivery.,"['excellent', 'product', 'and', 'very', 'fast', 'delivery']",positive,0.5719,2.7027027027027026,0.20621891891891891,positive
bebes,5.0,,Meu primo adorou o troninho.,My cousin loved the trunk.,"['my', 'cousin', 'loved', 'the', 'trunk']",positive,0.5994,2.7027027027027026,0.20621891891891891,positive
bebes,1.0,,As entregas estão demorando de mais.,Deliveries are taking too long.,"['deliveries', 'are', 'taking', 'too', 'long']",neutral,0.0,2.7027027027027026,0.20621891891891891,positive
bebes,5.0,,Produto ótimo e de boa qualidade! Chegou até antes do previsto. Podem comprar sem medo!! ,Great product and good quality! It arrived ahead of schedule. You can buy without fear!,"['great', 'product', 'and', 'good', 'quality', 'it', 'arrived', 'ahead', 'of', 'schedule', 'you', 'can', 'buy', 'without', 'fear']",positive,0.881,2.7027027027027026,0.20621891891891891,positive
bebes,1.0,,Não recebi meus produtos ,I haven't received my products,"['i', 'havent', 'received', 'my', 'products']",neutral,0.0,2.7027027027027026,0.20621891891891891,positive
bebes,1.0,,Cadeee meu produtool,Cadeee my productol,"['cadeee', 'my', 'productol']",neutral,0.0,2.7027027027027026,0.20621891891891891,positive
bebes,1.0,,A criança já está se formando e o produto ainda não chegou ,The child is already growing up and the product hasn't arrived yet,"['the', 'child', 'is', 'already', 'growing', 'up', 'and', 'the', 'product', 'hasnt', 'arrived', 'yet']",positive,0.1779,2.7027027027027026,0.20621891891891891,positive
bebes,5.0,,"correponde com as descrições e chegou antes do prazo, preço justo, recomendo!","it matches the descriptions and arrived before the deadline, fair price, I recommend it!","['it', 'matches', 'the', 'descriptions', 'and', 'arrived', 'before', 'the', 'deadline', 'fair', 'price', 'i', 'recommend', 'it']",positive,0.6239,2.7027027027027026,0.20621891891891891,positive
bebes,4.0,,"1o produto foi entregue de acordo com o solicitado.
Obrigado.","1st product delivered as requested.
Thank you.","['st', 'product', 'delivered', 'as', 'requested', 'thank', 'you']",positive,0.3612,2.7027027027027026,0.20621891891891891,positive
bebes,5.0,,Entrega rápida e produto ótimo,Fast delivery and great product,"['fast', 'delivery', 'and', 'great', 'product']",positive,0.6249,2.7027027027027026,0.20621891891891891,positive
bebes,4.0,,Tudo ok,All ok,"['all', 'ok']",positive,0.296,2.7027027027027026,0.20621891891891891,positive
bebes,1.0,,Pedido veio incompleto estou aguardando a resposta da minha reclamação e até agora nada!,Order came incomplete I'm waiting for a reply to my complaint and so far nothing!,"['order', 'came', 'incomplete', 'im', 'waiting', 'for', 'a', 'reply', 'to', 'my', 'complaint', 'and', 'so', 'far', 'nothing']",negative,-0.3595,2.7027027027027026,0.20621891891891891,positive
bebes,1.0,,Pedido veio incompleto estou aguardando a resposta da minha reclamação e até agora nada!,Order came incomplete I'm waiting for a reply to my complaint and so far nothing!,"['order', 'came', 'incomplete', 'im', 'waiting', 'for', 'a', 'reply', 'to', 'my', 'complaint', 'and', 'so', 'far', 'nothing']",negative,-0.3595,2.7027027027027026,0.20621891891891891,positive
bebes,3.0,,"A política de frete não faz sentido. Tentei adquirir mais de um produto nessa mesma loja, na mesma compra e isso resultaria em pagar o dobro do frete. Desisti da compra de um dos produtos por isso. ","The shipping policy makes no sense. I tried to buy more than one product in the same store, in the same purchase, and that would have resulted in me paying double the shipping. I gave up buying one of the products because of this.","['the', 'shipping', 'policy', 'makes', 'no', 'sense', 'i', 'tried', 'to', 'buy', 'more', 'than', 'one', 'product', 'in', 'the', 'same', 'store', 'in', 'the', 'same', 'purchase', 'and', 'that', 'would', 'have', 'resulted', 'in', 'me', 'paying', 'double', 'the', 'shipping', 'i', 'gave', 'up', 'buying', 'one', 'of', 'the', 'products', 'because', 'of', 'this']",negative,-0.296,2.7027027027027026,0.20621891891891891,positive
bebes,5.0,,"Perfeito em tudo, na entrega e na qualidade do produto! Super recomendo.","Perfect in everything, delivery and product quality! I highly recommend it.","['perfect', 'in', 'everything', 'delivery', 'and', 'product', 'quality', 'i', 'highly', 'recommend', 'it']",positive,0.7773,2.7027027027027026,0.20621891891891891,positive
bebes,1.0,,Cadeirinha veio errada e ate agora não entraram em contato comigo me dando a solução do meu problema. o produto é para presente ate sábado dia 25/11 e ninguém me da uma solução!,The product is for a gift until Saturday 11/25 and no one has given me a solution!,"['the', 'product', 'is', 'for', 'a', 'gift', 'until', 'saturday', 'and', 'no', 'one', 'has', 'given', 'me', 'a', 'solution']",positive,0.5093,2.7027027027027026,0.20621891891891891,positive
bebes,5.0,,Mto bom. Entregue dentro do prazo combinado.,Very good. Delivered on time.,"['very', 'good', 'delivered', 'on', 'time']",positive,0.4927,2.7027027027027026,0.20621891891891891,positive
bebes,5.0,,Necessário informar se a entrega será pelos Correios.,Please state whether delivery will be by post.,"['please', 'state', 'whether', 'delivery', 'will', 'be', 'by', 'post']",positive,0.3182,2.7027027027027026,0.20621891891891891,positive
bebes,5.0,,"Aparentemente é bom, falta receber outros produtos para saber se realmente é efetivo. Aparência legal.","Appears good, I still need to receive other products to find out if it's really effective. Nice appearance.","['appears', 'good', 'i', 'still', 'need', 'to', 'receive', 'other', 'products', 'to', 'find', 'out', 'if', 'its', 'really', 'effective', 'nice', 'appearance']",positive,0.8545,2.7027027027027026,0.20621891891891891,positive
bebes,1.0,,Conprei para dar de Natal para a minha filha. Espero que chegue a tempo. ,I bought it for my daughter for Christmas. I hope it arrives on time.,"['i', 'bought', 'it', 'for', 'my', 'daughter', 'for', 'christmas', 'i', 'hope', 'it', 'arrives', 'on', 'time']",positive,0.4404,2.7027027027027026,0.20621891891891891,positive
bebes,1.0,,"preciso do produto quero um retorno ou vou cancelar a compra..
muita demora","i need the product or i'll cancel the purchase.
too long","['i', 'need', 'the', 'product', 'or', 'ill', 'cancel', 'the', 'purchase', 'too', 'long']",negative,-0.25,2.7027027027027026,0.20621891891891891,positive
bebes,5.0,,Excelente produto e entrega rapida.,Excellent product and fast delivery.,"['excellent', 'product', 'and', 'fast', 'delivery']",positive,0.5719,2.7027027027027026,0.20621891891891891,positive
bebes,4.0,,"O produto é muito bom,mas demorou quase trinta dias pra chegar ","The product is very good, but it took almost thirty days to arrive","['the', 'product', 'is', 'very', 'good', 'but', 'it', 'took', 'almost', 'thirty', 'days', 'to', 'arrive']",positive,0.2724,2.7027027027027026,0.20621891891891891,positive
bebes,1.0,,Comprei duas unidades do produto e entregaram somente uma,I bought two units of the product and only one was delivered,"['i', 'bought', 'two', 'units', 'of', 'the', 'product', 'and', 'only', 'one', 'was', 'delivered']",neutral,0.0,2.7027027027027026,0.20621891891891891,positive
bebes,1.0,,Comprei duas unidades do produto e entregaram somente uma,I bought two units of the product and only one was delivered,"['i', 'bought', 'two', 'units', 'of', 'the', 'product', 'and', 'only', 'one', 'was', 'delivered']",neutral,0.0,2.7027027027027026,0.20621891891891891,positive
bebes,5.0,,"









","









",[],neutral,0.0,2.7027027027027026,0.20621891891891891,positive
bebes,5.0,,"Recomendo a compra nessa loja, primam pela pontualidade e qualidade dos produtos.","I recommend buying from this store, they excel in punctuality and product quality.","['i', 'recommend', 'buying', 'from', 'this', 'store', 'they', 'excel', 'in', 'punctuality', 'and', 'product', 'quality']",positive,0.6705,2.7027027027027026,0.20621891891891891,positive
ferramentas_jardim,2.0,,Ainda não recebi o pedido e ti enviando enail e ninguém me responde ,I still haven't received my order and I'm sending you emails and no one is answering me.,"['i', 'still', 'havent', 'received', 'my', 'order', 'and', 'im', 'sending', 'you', 'emails', 'and', 'no', 'one', 'is', 'answering', 'me']",negative,-0.296,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,5.0,,Muito satisfeiro.,Very satisfying.,"['very', 'satisfying']",positive,0.5095,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,5.0,,o produto é muito bom material ótimo e entrega no prazo correto ! satisfeita,"the product is very good, the material is excellent and it was delivered on time! satisfied","['the', 'product', 'is', 'very', 'good', 'the', 'material', 'is', 'excellent', 'and', 'it', 'was', 'delivered', 'on', 'time', 'satisfied']",positive,0.8746,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,1.0,,"Comprei 2 luminárias e chegou apenas uma.
 Aguardo explicação","I bought 2 lamps and only one has arrived.
 I'm waiting for an explanation","['i', 'bought', 'lamps', 'and', 'only', 'one', 'has', 'arrived', 'im', 'waiting', 'for', 'an', 'explanation']",neutral,0.0,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,1.0,,"Comprei 2 luminárias e chegou apenas uma.
 Aguardo explicação","I bought 2 lamps and only one has arrived.
 I'm waiting for an explanation","['i', 'bought', 'lamps', 'and', 'only', 'one', 'has', 'arrived', 'im', 'waiting', 'for', 'an', 'explanation']",neutral,0.0,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,1.0,,"Novamente vou ter q ir pra outra loja, aconteceu a msn coisa comigo no baratheon sempre
comprei lá mas faltaram comigo qto a entrega e vim para lannister, preciso fazer uma compra não tenho confiança","Again I'll have to go to another store, the same thing happened to me at baratheon every time
I bought there but they failed me on the delivery and I came to lannister, I need to make a purchase I have no confidence","['again', 'ill', 'have', 'to', 'go', 'to', 'another', 'store', 'the', 'same', 'thing', 'happened', 'to', 'me', 'at', 'baratheon', 'every', 'time', 'i', 'bought', 'there', 'but', 'they', 'failed', 'me', 'on', 'the', 'delivery', 'and', 'i', 'came', 'to', 'lannister', 'i', 'need', 'to', 'make', 'a', 'purchase', 'i', 'have', 'no', 'confidence']",negative,-0.4215,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,5.0,,muito bom - entrega correta - recomendo,very good - correct delivery - i recommend,"['very', 'good', 'correct', 'delivery', 'i', 'recommend']",positive,0.6901,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,5.0,,muito bom - entrega correta - recomendo,very good - correct delivery - i recommend,"['very', 'good', 'correct', 'delivery', 'i', 'recommend']",positive,0.6901,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,5.0,,muito bom - entrega correta - recomendo,very good - correct delivery - i recommend,"['very', 'good', 'correct', 'delivery', 'i', 'recommend']",positive,0.6901,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,3.0,,"O produto veio direitinho, porém embalado em jornal, sem manual e sem embalagem.","The product came straight, but it was packed in newspaper, without a manual or packaging.","['the', 'product', 'came', 'straight', 'but', 'it', 'was', 'packed', 'in', 'newspaper', 'without', 'a', 'manual', 'or', 'packaging']",positive,0.1154,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,3.0,,"Não recebi ainda, mas na verdade como posso avaliar o tempo p/ entrega se o limite é até 13/12? Hoje dia 4/12 , portanto, dentro do prazo. ","I haven't received it yet, but how can I judge the delivery time if the deadline is 13/12? Today is December 4, so it's on time.","['i', 'havent', 'received', 'it', 'yet', 'but', 'how', 'can', 'i', 'judge', 'the', 'delivery', 'time', 'if', 'the', 'deadline', 'is', 'today', 'is', 'december', 'so', 'its', 'on', 'time']",neutral,0.0,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,5.0,,Amei! Lindo!,Amei! Lindo!,"['amei', 'lindo']",neutral,0.0,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,4.0,,"o produto é otimo, lindo do jeito que esta na foto ,a unica questao que deve foi q o produto deu com entregue no site e, só chegou depois de 5 dias ..","the product is great, beautiful just as it is in the picture, the only issue was that the product was delivered on the website and only arrived after 5 days.","['the', 'product', 'is', 'great', 'beautiful', 'just', 'as', 'it', 'is', 'in', 'the', 'picture', 'the', 'only', 'issue', 'was', 'that', 'the', 'product', 'was', 'delivered', 'on', 'the', 'website', 'and', 'only', 'arrived', 'after', 'days']",positive,0.8402,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,1.0,,O produto já passou da data de entrega e não consigo saber o que aconteceu. Até agora nada. ,The product is past its delivery date and I can't find out what happened. Nothing so far.,"['the', 'product', 'is', 'past', 'its', 'delivery', 'date', 'and', 'i', 'cant', 'find', 'out', 'what', 'happened', 'nothing', 'so', 'far']",neutral,0.0,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,2.0,,"comprei o modulo roadstar e madaro outro de outra marca sw2400 digisound
","i bought the roadstar mod and madaro another brand sw2400 digisound
","['i', 'bought', 'the', 'roadstar', 'mod', 'and', 'madaro', 'another', 'brand', 'sw', 'digisound']",neutral,0.0,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,5.0,,"Foi entregue antes do prazo, isso é melhor do que o esperado.","It was delivered ahead of schedule, which is better than expected.","['it', 'was', 'delivered', 'ahead', 'of', 'schedule', 'which', 'is', 'better', 'than', 'expected']",positive,0.4404,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,1.0,,Ate agora comprei o transformador de voltagem 9000 btu nao recebi liguei pra americana a atendente me falou q ia liga pra transportadora e mr retorno em dois dias ja se passaram o prazo .,so far i have not received the 9000 btu voltage transformer i called the american company and they told me they would call the carrier and get back to me in two days the deadline has passed.,"['so', 'far', 'i', 'have', 'not', 'received', 'the', 'btu', 'voltage', 'transformer', 'i', 'called', 'the', 'american', 'company', 'and', 'they', 'told', 'me', 'they', 'would', 'call', 'the', 'carrier', 'and', 'get', 'back', 'to', 'me', 'in', 'two', 'days', 'the', 'deadline', 'has', 'passed']",neutral,0.0,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,5.0,,o produto chegou antes do prazo e certinho. Parabens!,the product arrived on time and in perfect condition. Congratulations!,"['the', 'product', 'arrived', 'on', 'time', 'and', 'in', 'perfect', 'condition', 'congratulations']",positive,0.8356,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,2.0,,"Gosto de comprar sempre aí....vez em quando os preços são salgados
.kkk","I always like to shop there....once in a while the prices are steep
.kkk","['i', 'always', 'like', 'to', 'shop', 'thereonce', 'in', 'a', 'while', 'the', 'prices', 'are', 'steep', 'kkk']",positive,0.3612,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,4.0,,"Tudo em ordem , posso confiar.","Everything in order, I can trust.","['everything', 'in', 'order', 'i', 'can', 'trust']",positive,0.5106,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,4.0,,"Tudo em ordem , posso confiar.","Everything in order, I can trust.","['everything', 'in', 'order', 'i', 'can', 'trust']",positive,0.5106,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,1.0,,Produto recebido antes do prazo estabelecido e de acordo com o que foi solicitado.,Product received before the deadline and as requested.,"['product', 'received', 'before', 'the', 'deadline', 'and', 'as', 'requested']",neutral,0.0,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,1.0,,Produto recebido antes do prazo estabelecido e de acordo com o que foi solicitado.,Product received before the deadline and as requested.,"['product', 'received', 'before', 'the', 'deadline', 'and', 'as', 'requested']",neutral,0.0,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,5.0,,"Comprem sem erro mto bom mesmo
","Buy it without hesitation very good indeed
","['buy', 'it', 'without', 'hesitation', 'very', 'good', 'indeed']",negative,-0.2044,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,3.0,,entregar dentro do prazo combinado.,deliver within the agreed timeframe.,"['deliver', 'within', 'the', 'agreed', 'timeframe']",positive,0.2732,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,1.0,,Não chegou o produto que comprei. Estou insatisfeita com a loja.,The product I bought hasn't arrived. I'm dissatisfied with the store.,"['the', 'product', 'i', 'bought', 'hasnt', 'arrived', 'im', 'dissatisfied', 'with', 'the', 'store']",positive,0.2924,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,5.0,,Chegou antes da data. Muito lindo,It arrived before the date. Very beautiful,"['it', 'arrived', 'before', 'the', 'date', 'very', 'beautiful']",positive,0.6361,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,5.0,,"Produto lindo , nota 10 ","Produto lindo , note 10","['produto', 'lindo', 'note']",neutral,0.0,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,5.0,,Excelente qualidade ,Excellent quality,"['excellent', 'quality']",positive,0.5719,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,1.0,,"Embora o status do meu pedido esteja como entregue, não recebi nada e não consigo maiores informações","Although the status of my order is as delivered, I haven't received anything and I can't get any more information","['although', 'the', 'status', 'of', 'my', 'order', 'is', 'as', 'delivered', 'i', 'havent', 'received', 'anything', 'and', 'i', 'cant', 'get', 'any', 'more', 'information']",neutral,0.0,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,1.0,,"Não recebi a grelha comprada. Gostaria de saber o que está ocorrendo.


","I haven't received the grill I bought. I'd like to know what's going on.


","['i', 'havent', 'received', 'the', 'grill', 'i', 'bought', 'id', 'like', 'to', 'know', 'whats', 'going', 'on']",positive,0.3612,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,5.0,,"produto bom, chego rapido","good product, arrived quickly","['good', 'product', 'arrived', 'quickly']",positive,0.4404,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,5.0,,"prazo correto ate antes do previsto , produto de acordo com que comprei isso é confiança grato lojas lannister minha primeira compra pela americas foi um sucesso.","correct delivery time even ahead of schedule, product in accordance with what I bought that's confidence thank you lannister stores my first purchase by americas was a success.","['correct', 'delivery', 'time', 'even', 'ahead', 'of', 'schedule', 'product', 'in', 'accordance', 'with', 'what', 'i', 'bought', 'thats', 'confidence', 'thank', 'you', 'lannister', 'stores', 'my', 'first', 'purchase', 'by', 'americas', 'was', 'a', 'success']",positive,0.8591,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,5.0,,"Muito bom, entregue no prazo ","Very good, delivered on time","['very', 'good', 'delivered', 'on', 'time']",positive,0.4927,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,5.0,,Segunda compra na loja. Estou muito satisfeito. Produtos chegaram rapidamente. Recomendo. ,Second purchase in the store. I'm very pleased. Products arrived quickly. I recommend it.,"['second', 'purchase', 'in', 'the', 'store', 'im', 'very', 'pleased', 'products', 'arrived', 'quickly', 'i', 'recommend', 'it']",positive,0.6901,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,2.0,,"Comprei dois itens e a loja enviou apenas 1, estou no aguardo do produto ou a devolução do dinheiro.",I bought two items and the store only sent 1. I'm waiting for the product or my money back.,"['i', 'bought', 'two', 'items', 'and', 'the', 'store', 'only', 'sent', 'im', 'waiting', 'for', 'the', 'product', 'or', 'my', 'money', 'back']",neutral,0.0,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,2.0,,"Comprei dois itens e a loja enviou apenas 1, estou no aguardo do produto ou a devolução do dinheiro.",I bought two items and the store only sent 1. I'm waiting for the product or my money back.,"['i', 'bought', 'two', 'items', 'and', 'the', 'store', 'only', 'sent', 'im', 'waiting', 'for', 'the', 'product', 'or', 'my', 'money', 'back']",neutral,0.0,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,5.0,,Parabéns!!!,Parabens!!!,['parabens'],neutral,0.0,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,5.0,,"Entrega bem antes do prazo estipulado, produto em excelente estado e qualidade.","Delivery well ahead of schedule, product in excellent condition and quality.","['delivery', 'well', 'ahead', 'of', 'schedule', 'product', 'in', 'excellent', 'condition', 'and', 'quality']",positive,0.7003,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,3.0,,"Comprei 2 pendentes, veio somente 1..","I bought 2 pendants, only 1 came.","['i', 'bought', 'pendants', 'only', 'came']",neutral,0.0,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,3.0,,"Comprei 2 pendentes, veio somente 1..","I bought 2 pendants, only 1 came.","['i', 'bought', 'pendants', 'only', 'came']",neutral,0.0,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,4.0,,"A fabricação é feita em minha cidade, por isso a entrega foi extremamente rápida, produtos vieram conforme comprado. Tudo ok.","The manufacturing is done in my city, so the delivery was extremely fast, the products came as purchased. Everything was fine.","['the', 'manufacturing', 'is', 'done', 'in', 'my', 'city', 'so', 'the', 'delivery', 'was', 'extremely', 'fast', 'the', 'products', 'came', 'as', 'purchased', 'everything', 'was', 'fine']",positive,0.2023,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,4.0,,"A fabricação é feita em minha cidade, por isso a entrega foi extremamente rápida, produtos vieram conforme comprado. Tudo ok.","The manufacturing is done in my city, so the delivery was extremely fast, the products came as purchased. Everything was fine.","['the', 'manufacturing', 'is', 'done', 'in', 'my', 'city', 'so', 'the', 'delivery', 'was', 'extremely', 'fast', 'the', 'products', 'came', 'as', 'purchased', 'everything', 'was', 'fine']",positive,0.2023,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,4.0,,"A fabricação é feita em minha cidade, por isso a entrega foi extremamente rápida, produtos vieram conforme comprado. Tudo ok.","The manufacturing is done in my city, so the delivery was extremely fast, the products came as purchased. Everything was fine.","['the', 'manufacturing', 'is', 'done', 'in', 'my', 'city', 'so', 'the', 'delivery', 'was', 'extremely', 'fast', 'the', 'products', 'came', 'as', 'purchased', 'everything', 'was', 'fine']",positive,0.2023,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,4.0,,"A fabricação é feita em minha cidade, por isso a entrega foi extremamente rápida, produtos vieram conforme comprado. Tudo ok.","The manufacturing is done in my city, so the delivery was extremely fast, the products came as purchased. Everything was fine.","['the', 'manufacturing', 'is', 'done', 'in', 'my', 'city', 'so', 'the', 'delivery', 'was', 'extremely', 'fast', 'the', 'products', 'came', 'as', 'purchased', 'everything', 'was', 'fine']",positive,0.2023,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,5.0,,muito boa,very good,"['very', 'good']",positive,0.4927,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,1.0,,Compre duas unidades de um produto é só chegou uma. ,Buy two units of a product and only one will arrive.,"['buy', 'two', 'units', 'of', 'a', 'product', 'and', 'only', 'one', 'will', 'arrive']",neutral,0.0,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,1.0,,Compre duas unidades de um produto é só chegou uma. ,Buy two units of a product and only one will arrive.,"['buy', 'two', 'units', 'of', 'a', 'product', 'and', 'only', 'one', 'will', 'arrive']",neutral,0.0,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,1.0,,"Realizei o pedido e pagamento de um pendente meia lua amarelo e do kit de 4 arandelas.
No entanto o pendente não veio, e preciso urgente, alias comprei justamente pelo prazo de entrega.","I ordered and paid for a yellow half moon pendant and a set of 4 sconces.
However, the pendant hasn't arrived and I need it urgently. I bought it precisely because of the delivery time.","['i', 'ordered', 'and', 'paid', 'for', 'a', 'yellow', 'half', 'moon', 'pendant', 'and', 'a', 'set', 'of', 'sconces', 'however', 'the', 'pendant', 'hasnt', 'arrived', 'and', 'i', 'need', 'it', 'urgently', 'i', 'bought', 'it', 'precisely', 'because', 'of', 'the', 'delivery', 'time']",neutral,0.0,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,5.0,,Recomendo!!,Recomendo!!,['recomendo'],neutral,0.0,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,5.0,,"Tudo ótimo, principalmente por que o produto chegou antes do prazo...
obrigado!","Everything was great, especially as the product arrived before the deadline...
thank you!","['everything', 'was', 'great', 'especially', 'as', 'the', 'product', 'arrived', 'before', 'the', 'deadline', 'thank', 'you']",positive,0.784,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,5.0,,Produto lindo.,Beautiful product.,"['beautiful', 'product']",positive,0.5994,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,5.0,,Produto lindo.,Beautiful product.,"['beautiful', 'product']",positive,0.5994,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,3.0,,"produto muito ruim, moldagem fraca !!!!","very bad product, poor molding !!!!","['very', 'bad', 'product', 'poor', 'molding']",negative,-0.8528,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,5.0,,"Como sempre a lannister, entregou os produtos antes do prazo, com a eficiência que sempre foi sua marca registrada, Produto bonito. Recomendo!!!
Luciane - Apiaí-SP.","As always lannister delivered the products before the deadline, with the efficiency that has always been their trademark, Beautiful product. I recommend it!!!
Luciane - Apiaí-SP.","['as', 'always', 'lannister', 'delivered', 'the', 'products', 'before', 'the', 'deadline', 'with', 'the', 'efficiency', 'that', 'has', 'always', 'been', 'their', 'trademark', 'beautiful', 'product', 'i', 'recommend', 'it', 'luciane', 'apiasp']",positive,0.8682,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,5.0,,"Recebi antes do prazo.
Muito bom.","I received it before the deadline.
Very good.","['i', 'received', 'it', 'before', 'the', 'deadline', 'very', 'good']",positive,0.4927,3.507042253521127,0.29054507042253525,positive
ferramentas_jardim,2.0,,Mas de mês q a minha compra foi aprovada e até hoje n chegou. Como pode uma coisa dessa,It's been a month since my purchase was approved and it still hasn't arrived. How can this happen?,"['its', 'been', 'a', 'month', 'since', 'my', 'purchase', 'was', 'approved', 'and', 'it', 'still', 'hasnt', 'arrived', 'how', 'can', 'this', 'happen']",positive,0.4215,3.507042253521127,0.29054507042253525,positive
